voltage1 (V),voltage2 (V)
1.6561755424665061,1.3960426038392286
1.6150492873928037,1.3987926877651295
1.6176743675038912,1.4052928861354412
1.6666758629108556,1.4072929471724602
1.6994268623920408,1.4100430310983612
1.6865514694662314,1.419668324839015
1.6486753135776848,1.4280435804315317
1.614174260689108,1.4322937101351971
1.6067990356151007,1.4277935728019044
1.6659258400219734,1.4210433668019655
1.7183024384289072,1.423168431653798
1.6619257179479354,1.4304186529129916
1.5732980132450332,1.4204183477278969
1.5592975859859004,1.410918057802057
1.5865484176152838,1.3965426190984833
1.6034239326151312,1.381542161320841
1.640300057985168,1.3779170506912441
1.6896765648365732,1.384417249061556
1.6620507217627492,1.3896674092837307
1.6049239783928952,1.381667165135655
1.61254921109653,1.3766670125431073
1.6174243598742637,1.3861673024689474
1.6265496383556628,1.392667500839259
1.6811763054292428,1.3829172032837918
1.6614257026886807,1.389917416913358
1.5782981658375803,1.4202933439130834
1.5632977080599384,1.430668660542619
1.6391750236518448,1.4084179815057831
1.7113022247993408,1.4061679128391371
1.6581756035035249,1.4352938016907255
1.544422132023072,1.4574194769127478
1.5050459303567616,1.4557944273201697
1.5282966399121067,1.4449190954313793
1.5525473799859615,1.4486692098757896
1.5755480819116796,1.4609195837275306
1.5861734061708426,1.4562944425794244
1.5835483260597554,1.450919278542436
1.5894235053559984,1.451794305246132
1.58642341380047,1.454169377727592
1.5574225287636951,1.4550444044312876
1.5790481887264625,1.4502942594683677
1.630049745170446,1.4621696218756677
1.587298440504166,1.475920041505173
1.5524223761711478,1.4740449842829677
1.5429220862453077,1.480295175023652
1.554797448652608,1.4884204229865414
1.588048463393048,1.4862953581347087
1.6254246040223395,1.478295113986633
1.6277996765037996,1.4915455183568835
1.5875484481337934,1.5079210180974763
1.6046739707632678,1.5096710715048678
1.5994238105410932,1.5114211249122593
1.5439221167638173,1.5144212164677877
1.5540474257637258,1.5117961363567003
1.5771731315042574,1.5240465102084415
1.5411720328379164,1.5245465254676962
1.5482972502822963,1.5239215063936278
1.53892196417127,1.5342968230231637
1.5092960600604266,1.5382969450972015
1.4931705679494613,1.52229645680105
1.500045777764214,1.5192963652455214
1.5130461745048374,1.5362968840601827
1.5292966704306161,1.5451721549119541
1.5391719718008974,1.5359218726157415
1.5432970976897489,1.531671742912076
1.5417970519119846,1.5516723532822658
1.5506723227637564,1.5691728873561817
1.564297738578448,1.5741730399487288
1.566172795800653,1.5697979064302499
1.5742980437635425,1.5655477767265848
1.6019238868373669,1.5702979216895046
1.5390469679860834,1.5757980895413068
1.4609195837275306,1.5734230170598467
1.4754200262459183,1.5700479140598773
1.5174213080233163,1.5679228492080448
1.5411720328379164,1.5595475936155279
1.5145462202826014,1.5511723380230111
1.5282966399121067,1.5481722464674825
1.5030458693197426,1.556797509689627
1.473544969023713,1.5556724753563036
1.4705448774681846,1.547547227393414
1.4986707358012636,1.5470472121341592
1.5262965788750877,1.550422315134129
1.5264215826899015,1.5397969908749656
1.520296395764031,1.5312967314676351
1.5344218268379772,1.5280466322824793
1.5772981353190711,1.5350468459120459
1.5797982116153446,1.5452971587267679
1.5626726889858698,1.5429220862453077
1.5901735282448806,1.544047120578631
1.5854233832819604,1.5456721701712088
1.597173741874447,1.5429220862453077
1.6411750846888638,1.5381719412823878
1.6670508743552965,1.5382969450972015
1.6568005615405743,1.5426720786156805
1.6466752525406658,1.540922025208289
1.6423001190221869,1.536921903134251
1.6596756492812892,1.5304217047639395
1.6986768395031586,1.5296716818750573
1.7528034913174841,1.5249215369121372
1.7596787011322368,1.5220464491714225
1.7493033845027008,1.5134211859492783
1.7266776940214241,1.5125461592455824
1.7435532090212715,1.5161712698751793
1.743803216650899,1.5109211096530044
1.7666789147618032,1.499670766319773
1.7779292580950348,1.5012958159123508
1.7478033387249368,1.5019208349864193
1.7225525681325726,1.4906704916531877
1.737803033539842,1.4809201940977201
1.766303903317362,1.4817952208014162
1.794429761650441,1.4689198278756064
1.819430524613178,1.4554194158757288
1.840306161687063,1.453669362468337
1.848806421094394,1.461169591357158
1.8179304788354138,1.4574194769127478
1.7893046052430799,1.445419110690634
1.7946797692800684,1.440293954283273
1.806805139316996,1.4425440229499193
1.8263057344279305,1.4302936490981781
1.851181493575854,1.417668263801996
1.841931211279641,1.4190433057649465
1.8030550248725852,1.4277935728019044
1.7931797235023041,1.4101680349131749
1.7886795861690117,1.3854172795800654
1.7810543534653769,1.3785420697653128
1.7895546128727073,1.3761669972838526
1.7906796472060307,1.3639166234321116
1.788054567094943,1.3524162724692528
1.7815543687246316,1.345166051210059
1.7756791894283883,1.344291024506363
1.76080373546556,1.3389158604693747
1.74180315561388,1.33129062776574
1.7483033539841915,1.324915433210242
1.7578036439100315,1.3212903225806452
1.7715540635395368,1.3131650746177557
1.7768042237617114,1.2955395367290263
1.7764292123172705,1.2885393230994597
1.73942808313242,1.3011647083956421
1.7118022400585957,1.3032897732474746
1.729427777947325,1.2891643421735284
1.7759291970580158,1.274163884395886
1.753178502761925,1.2665386516922512
1.7168023926511429,1.2715388042847988
1.7133022858363598,1.268288705099643
1.7411781365398113,1.2506631672109134
1.7541785332804345,1.2499131443220315
1.7170524002807703,1.2691637318033389
1.691426618243965,1.2819141209143345
1.6941767021698662,1.2645385906552324
1.7160523697622607,1.2514131900997956
1.6931766716513565,1.2566633503219704
1.6656758323923462,1.2565383465071565
1.6639257789849544,1.2506631672109134
1.6759261452070682,1.2549132969145786
1.686676473281045,1.2640385753959777
1.6886765343180639,1.2725388348033082
1.702176946317942,1.2632885525070956
1.7034269844660788,1.258788415173803
1.6840513931699574,1.2762889492477187
1.6820513321329387,1.2851642200994904
1.6920516373180334,1.2911644032105474
1.6823013397625661,1.2941644947660755
1.675176122318186,1.2952895290993989
1.6381749931333354,1.299539658803064
1.6221745048371838,1.3021647389141515
1.6235495468001342,1.2985396282845545
1.635174901577807,1.300789696951201
1.6496753440961944,1.305914853358562
1.6431751457258827,1.3012897122104556
1.6371749626148258,1.3084149296548357
1.630424756614887,1.3186652424695577
1.6199244361705374,1.3159151585436568
1.6254246040223395,1.3070398876918852
1.635174901577807,1.311040009765923
1.6401750541703544,1.3259154637287516
1.6473002716147345,1.3429159825434127
1.621299478133488,1.3507912228766747
1.5959237037263099,1.360166508987701
1.6110491653187657,1.3697918027283549
1.629674733726005,1.36691671498764
1.624924588763085,1.373291909543138
1.5740480361339153,1.3884173711355938
1.5750480666524247,1.3997927182836392
1.591923581652272,1.3984176763206884
1.60304892117069,1.4019177831354717
1.5989237952818385,1.423543443098239
1.6071740470595417,1.440293954283273
1.6082990813928648,1.4451691030610065
1.6221745048371838,1.4502942594683677
1.5955486922818691,1.4567944578386791
1.5774231391338847,1.4642946867275002
1.563047700430311,1.4712949003570666
1.561172643208106,1.4721699270607624
1.5762981048005615,1.465544724875637
1.5959237037263099,1.471919919431135
1.5712979522080142,1.4927955565050204
1.5446721396526994,1.492545548875393
1.5492972808008056,1.488170415356914
1.5621726737266153,1.4944206060975982
1.5937986388744774,1.5059209570604573
1.6051739860225227,1.5092960600604266
1.5914235663930174,1.5092960600604266
1.5779231543931396,1.515921262245552
1.5989237952818385,1.5229214758751182
1.5841733451338236,1.5255465559862058
1.5826732993560595,1.5314217352824486
1.56742283394879,1.536921903134251
1.57217297891171,1.540922025208289
1.55554747154149,1.5472972197637866
1.5467972045045322,1.5417970519119846
1.5542974333933532,1.5401720023194068
